0.544579	   26       -1.186262   0.000000
0.546517	   26       -1.175731   0.000000
0.548455	   26       -1.166124   0.000000
0.550393	   26       -1.157404   0.000000
0.552331	   26       -1.149530   0.000000
0.554269	   26       -1.142462   0.000000
0.556207	   26       -1.136160   0.000000
0.558145	   26       -1.130586   0.000000
0.560083	   26       -1.125703   0.000000
0.562021	   26       -1.121477   0.000000
0.563959	   26       -1.117877   0.000000
0.565897	   26       -1.114879   0.000000
0.567835	   26       -1.112457   0.000000
0.569773	   26       -1.110593   0.000000
0.571711	   26       -1.109272   0.000000
0.573649	   26       -1.108484   0.000000
0.575587	   26       -1.108221   0.000000
